id_reserva,id_cliente,data_checkin,data_checkout,valor_total
587,1631,2024-09-19,2024-09-23,6003.35
588,318,2023-11-07,2024-06-28,3364.9
589,3012,2024-05-26,2024-10-06,5427.69
590,621,2024-03-18,2024-08-14,7070.04
591,1793,2023-12-30,2024-09-01,8313.06
592,2576,2024-06-12,2024-07-26,1107.39
593,225,2024-08-24,2024-09-19,400.84
594,169,2024-02-17,2024-09-10,4625.62
595,3236,2024-02-21,2024-07-06,4678.72
596,3210,2024-08-09,2024-08-22,1668.29
597,665,2024-02-13,2024-05-09,3950.13
598,4322,2024-03-11,2024-07-15,4888.45
599,1453,2023-10-28,2023-11-09,2860.35
600,2993,2024-07-27,2024-09-15,5502.12
601,1832,2023-10-06,2024-02-16,2102.13
602,3515,2024-04-10,2024-06-14,9327.83
603,879,2024-08-15,2024-09-27,3301.62
604,395,2024-07-31,2024-08-27,7110.13
605,3451,2024-05-16,2024-06-19,1634.21
606,2704,2024-08-25,2024-09-07,7614.54
607,1313,2024-08-16,2024-08-19,8371.36
608,4971,2024-05-10,2024-05-30,1039.86
609,2665,2024-02-28,2024-08-19,8667.47
610,3266,2023-10-26,2024-02-20,4426.14
611,2376,2024-02-26,2024-03-12,1924.72
612,4389,2024-02-16,2024-02-20,5767.24
613,3234,2024-07-18,2024-09-16,5739.9
614,3336,2024-02-09,2024-10-05,4963.29
615,2403,2024-09-24,2024-10-01,2084.44
616,4260,2023-12-14,2024-06-27,4392.08
617,3561,2024-04-01,2024-07-20,3654.54
618,2016,2024-01-12,2024-08-17,4189.39
619,2787,2024-05-14,2024-05-17,6272.64
620,2950,2024-02-10,2024-08-07,8231.95
621,1840,2024-05-31,2024-08-19,8560.48
622,3065,2024-07-15,2024-08-24,9602.98
623,3639,2023-09-30,2024-02-28,8526.66
624,2508,2024-06-23,2024-09-11,6644.58
625,3933,2024-05-11,2024-05-25,8150.14
626,2844,2024-04-14,2024-07-14,9263.13
627,3130,2024-03-04,2024-08-07,3033.25
628,1086,2024-09-18,2024-09-29,6550.78
629,4797,2023-10-29,2024-02-03,9964.52
630,3599,2024-05-30,2024-06-30,6697.63
631,4663,2023-10-11,2023-10-12,4500.14
632,617,2024-06-09,2024-09-08,3876.18
633,4514,2024-01-14,2024-08-27,448.77
634,1020,2024-07-02,2024-09-07,1427.83
635,3110,2024-07-23,2024-09-07,7603.89
636,5000,2024-09-26,2024-10-06,2018.03
637,3610,2024-08-16,2024-08-18,5188.82
638,1672,2024-07-15,2024-09-15,1567.54
639,3720,2024-09-02,2024-10-06,8274.17
640,1868,2024-07-10,2024-08-03,7127.3
641,1122,2024-07-07,2024-10-06,8745.11
642,2823,2024-05-07,2024-09-08,8406.55
643,3139,2024-09-20,2024-09-25,637.98
644,1585,2024-07-25,2024-09-24,2170.1
645,3077,2024-01-23,2024-09-03,5525.56
646,118,2024-07-17,2024-08-27,5582.2
647,2760,2024-09-19,2024-09-25,1694.6
648,1210,2024-08-31,2024-10-03,7614.91
649,2388,2024-04-01,2024-05-11,5338.85
650,4383,2023-11-28,2024-10-02,1130.12
651,3284,2023-10-30,2024-07-08,5315.13
652,3095,2024-01-05,2024-02-23,5885.34
653,1443,2024-02-14,2024-03-08,4298.21
654,1614,2024-03-21,2024-06-13,6676.22
655,3480,2024-05-27,2024-08-04,3096.46
656,34,2023-10-02,2024-07-15,6472.66
657,2220,2023-12-21,2024-07-01,3026.04
658,3657,2023-10-30,2024-04-06,6350.98
659,1368,2024-08-31,2024-09-16,8633.92
660,1869,2023-09-27,2024-09-25,6537.9
661,3641,2024-04-11,2024-05-06,4919.97
662,2135,2024-01-17,2024-08-18,6653.29
663,1893,2023-11-25,2024-03-17,1342.19
664,3373,2024-09-09,2024-09-25,5032.52
665,1966,2023-10-15,2024-07-01,3774.92
666,3922,2023-09-30,2024-09-30,3145.87
667,460,2024-04-21,2024-07-15,8332.33
668,1117,2023-11-25,2023-11-29,9244.45
669,4149,2024-06-09,2024-08-03,1592.5
670,1565,2024-04-13,2024-09-04,3740.13
671,67,2024-06-09,2024-08-14,1412.1
672,2458,2024-01-04,2024-09-07,7595.59
673,3645,2023-09-28,2024-06-11,2377.71
674,1416,2024-03-19,2024-05-27,1297.1
675,2283,2024-01-01,2024-02-24,3333.11
676,2903,2024-09-05,2024-09-23,5023.13
677,2876,2024-08-28,2024-09-04,5163.12
678,4917,2024-09-23,2024-10-02,565.12
679,2016,2024-07-01,2024-07-17,4668.7
680,3420,2024-04-17,2024-08-21,8815.15
681,4695,2024-07-21,2024-08-16,8479.33
682,2387,2023-11-03,2024-01-23,8657.34
683,1895,2023-10-14,2024-07-29,3114.04
684,2085,2024-05-01,2024-06-28,1625.96
685,3876,2024-01-27,2024-09-12,9919.26
686,922,2024-07-05,2024-08-26,5991.28
687,2424,2023-11-02,2024-01-15,9939.11
688,1705,2024-02-16,2024-05-03,193.05
689,4585,2023-11-04,2023-11-16,8372.93
690,1322,2024-04-28,2024-08-06,3708.75
691,4118,2024-01-06,2024-04-21,6551.75
692,1830,2023-12-16,2023-12-18,6205.28
693,434,2024-09-16,2024-09-23,244.91
694,2688,2024-05-12,2024-07-13,543.37
695,3196,2024-03-08,2024-05-08,6419.41
696,1454,2024-03-26,2024-07-20,2132.01
697,2441,2023-10-16,2024-05-28,9256.07
698,2150,2024-02-10,2024-07-23,3851.28
699,2506,2023-11-21,2023-12-06,6272.01
700,476,2023-10-03,2024-06-28,453.94
701,892,2024-06-29,2024-07-02,7877.61
702,982,2023-11-28,2024-02-02,7962.26
703,377,2024-06-22,2024-07-27,962.53
704,142,2024-05-01,2024-06-25,8186.06
705,3535,2023-11-24,2023-12-11,4457.65
706,3175,2024-09-15,2024-09-19,4766.81
707,1297,2024-07-09,2024-08-11,2310.82
708,1504,2024-08-17,2024-09-09,1642.82
709,4798,2024-09-11,2024-09-25,2189.79
710,3008,2024-03-07,2024-09-16,7176.56
711,967,2023-12-04,2024-01-13,4488.42
712,155,2023-11-06,2024-03-04,7639.55
713,3878,2024-08-28,2024-09-17,9685.84
714,2068,2023-11-05,2023-12-01,9438.23
715,491,2024-05-15,2024-06-23,8664.36
716,4472,2023-12-28,2024-01-18,1463.67
717,788,2024-05-13,2024-08-10,5588.77
718,2805,2023-12-25,2024-07-23,5252.62
719,2047,2024-04-17,2024-08-15,351.83
720,3216,2023-10-12,2024-06-04,7203.1
721,3795,2023-10-30,2024-07-17,9167.11
722,4442,2023-11-07,2024-04-12,9127.79
723,3916,2024-04-11,2024-05-30,4305.26
724,1355,2023-12-16,2024-07-13,9091.68
725,3482,2024-08-20,2024-10-04,1689.25
726,3519,2023-10-14,2023-11-20,7236.08
727,4169,2024-07-01,2024-08-10,6649.97
728,4137,2024-05-27,2024-06-21,3735.91
729,2751,2024-06-02,2024-09-14,1835.46
730,2826,2024-02-24,2024-03-26,6635.9
731,3545,2024-07-02,2024-09-29,3995.83
732,992,2024-06-02,2024-08-30,3690.05
733,849,2024-04-20,2024-05-07,4681.53
734,209,2024-02-28,2024-05-02,1892.95
735,798,2023-12-24,2024-01-20,4534.0
736,3113,2024-06-20,2024-09-07,2143.29
737,2801,2024-02-17,2024-09-27,2202.72
738,2820,2024-07-01,2024-09-14,1050.04
739,3011,2023-10-29,2024-07-05,7967.59
740,1028,2024-02-20,2024-04-02,9675.74
741,2439,2024-04-04,2024-09-28,8664.76
742,581,2024-06-12,2024-06-23,6111.19
743,663,2024-02-16,2024-09-18,3527.77
744,2430,2024-07-04,2024-09-29,8085.27
745,2264,2024-04-01,2024-09-11,4338.72
746,2291,2024-05-30,2024-07-24,733.66
747,2104,2024-03-24,2024-09-03,2944.23
748,3737,2024-03-16,2024-05-25,6509.24
749,611,2024-08-24,2024-09-11,5755.88
750,1361,2024-07-17,2024-09-22,4552.29
751,4710,2024-06-23,2024-08-29,1740.38
752,4991,2024-05-21,2024-07-20,4998.79
753,2764,2024-02-10,2024-10-06,4711.41
754,3572,2023-10-21,2024-09-21,6461.81
755,3431,2024-09-10,2024-10-02,6259.29
756,1315,2024-03-07,2024-10-06,5917.4
757,4449,2024-01-12,2024-01-12,2573.11
758,3104,2024-07-01,2024-08-07,4021.86
759,2085,2023-10-10,2023-12-01,3993.08
760,4980,2024-01-25,2024-05-10,2153.12
761,4551,2024-08-01,2024-10-03,2188.19
762,3133,2024-09-10,2024-09-17,3817.75
763,3509,2024-05-02,2024-06-13,1653.01
764,373,2024-05-25,2024-06-03,4951.07
765,4849,2023-12-03,2024-04-19,5163.33
766,563,2023-10-06,2024-10-02,4588.11
767,2576,2024-05-12,2024-09-06,8905.67
768,4223,2023-10-03,2024-01-15,3637.24
769,728,2024-05-30,2024-08-27,8480.91
770,1070,2024-06-11,2024-09-29,6112.72
771,1239,2024-01-10,2024-01-14,5495.54
772,1379,2023-11-03,2024-05-23,8755.78
773,4137,2023-11-09,2024-01-16,8031.53
774,2301,2024-02-18,2024-07-19,3509.65
775,3673,2023-11-12,2024-09-26,7687.98
776,1766,2024-07-05,2024-09-01,130.23
777,2593,2024-04-25,2024-06-26,7555.57
778,959,2024-02-18,2024-05-04,6535.57
779,83,2024-06-25,2024-08-08,8693.53
780,4730,2024-02-09,2024-06-13,9921.43
781,322,2023-10-16,2024-06-10,6980.84
782,3182,2024-08-27,2024-10-02,6121.33
783,2918,2024-07-25,2024-08-05,2634.5
784,568,2024-04-21,2024-04-26,8707.94
785,2515,2023-12-04,2024-07-05,2957.18
786,4500,2024-07-12,2024-08-26,9497.24
787,2223,2024-03-29,2024-08-24,8010.16
788,4916,2024-04-11,2024-04-14,6303.74
789,3088,2024-03-05,2024-09-27,5336.2
790,2498,2024-02-18,2024-09-12,3029.11
791,3745,2024-01-19,2024-08-09,5877.02
792,1968,2024-06-17,2024-09-27,1069.18
793,36,2024-08-07,2024-09-08,1746.4
794,4225,2024-03-01,2024-03-08,1719.58
795,4890,2024-01-24,2024-04-17,6262.13
796,1577,2024-04-24,2024-10-05,645.64
797,2371,2024-07-22,2024-07-24,2362.14
798,1515,2024-08-29,2024-09-14,8696.02
799,821,2023-12-13,2024-02-12,6314.16
800,248,2024-08-11,2024-08-28,4548.7
801,2869,2024-02-02,2024-04-23,5105.51
802,906,2024-02-07,2024-09-12,6257.31
803,705,2024-08-02,2024-08-28,7573.62
804,3475,2023-10-23,2024-10-04,3616.3
805,2981,2023-11-16,2023-12-07,6398.43
806,464,2024-06-20,2024-07-21,2565.86
807,4428,2023-11-04,2024-07-01,1948.25
808,375,2023-10-29,2024-06-09,1092.21
809,3854,2024-06-09,2024-09-06,1653.78
810,4043,2024-04-24,2024-05-12,4992.34
811,4003,2024-02-29,2024-05-31,473.56
812,1167,2024-06-03,2024-08-13,8995.06
813,1513,2024-03-31,2024-10-02,5204.66
814,3742,2024-03-26,2024-08-02,6492.28
815,2831,2024-02-25,2024-08-24,3096.17
816,4031,2024-03-31,2024-04-14,3350.67
817,389,2024-03-19,2024-07-17,211.79
818,985,2023-12-11,2023-12-22,8540.14
819,2916,2023-11-23,2024-02-04,4701.83
820,4406,2024-04-29,2024-07-01,8976.61
821,3977,2024-01-07,2024-07-16,3078.09
822,1430,2024-04-25,2024-05-21,4433.78
823,3183,2024-01-25,2024-03-10,6696.59
824,2229,2023-09-29,2024-07-06,1019.38
825,2441,2024-04-11,2024-05-14,887.76
826,1346,2023-11-20,2024-09-03,1375.06
827,350,2024-01-21,2024-04-09,6848.21
828,3977,2024-01-19,2024-08-12,7682.12
829,1447,2024-08-19,2024-09-10,7271.88
830,4188,2024-08-22,2024-08-28,6060.24
831,202,2024-05-22,2024-07-05,5327.13
832,4031,2024-09-18,2024-10-05,6345.18
833,954,2024-02-03,2024-10-01,7427.63
834,3279,2024-02-22,2024-03-30,4825.19
835,3026,2024-06-14,2024-08-14,8912.06
836,3150,2024-08-12,2024-08-16,2192.83
837,3384,2023-12-29,2024-09-22,4813.65
838,79,2024-06-11,2024-08-23,2216.81
839,4464,2023-11-03,2023-12-15,6139.57
840,2474,2024-09-23,2024-10-02,5034.71
841,2145,2024-02-06,2024-07-07,638.74
842,1991,2024-05-20,2024-06-01,9420.44
843,1721,2024-02-26,2024-05-12,7226.73
844,4616,2024-02-28,2024-06-04,9554.89
845,3470,2024-01-10,2024-09-25,679.71
846,844,2024-02-21,2024-08-06,5294.89
847,4432,2024-08-19,2024-08-22,7223.81
848,2933,2024-06-19,2024-07-29,5642.32
849,41,2024-03-04,2024-04-22,2211.84
850,4493,2024-05-28,2024-08-15,9041.2
851,2333,2023-10-08,2023-12-20,5984.07
852,4997,2024-01-12,2024-02-12,9476.32
853,2857,2024-03-26,2024-06-19,4950.28
854,2919,2024-06-22,2024-09-06,3731.49
855,3676,2024-03-19,2024-08-27,2242.92
856,1129,2024-09-05,2024-09-12,264.46
857,3932,2024-03-08,2024-04-03,2089.19
858,3148,2024-05-03,2024-05-29,7371.96
859,817,2024-06-21,2024-07-01,6163.08
860,4185,2023-10-21,2024-06-03,9743.5
861,4792,2024-01-19,2024-07-28,9647.51
862,2571,2023-12-16,2024-08-13,3006.13
863,4090,2024-01-03,2024-01-29,3598.07
864,4657,2024-05-02,2024-05-18,3172.94
865,2132,2023-10-12,2024-03-21,4470.75
866,1779,2024-08-17,2024-08-18,307.53
867,1472,2024-02-05,2024-07-21,4525.47
868,3896,2024-03-04,2024-08-15,5659.74
869,2169,2024-01-23,2024-05-23,4666.49
870,2707,2023-11-27,2024-08-23,1386.78
871,2101,2023-12-01,2024-05-18,2993.13
872,3603,2024-03-30,2024-05-13,9162.52
873,3095,2024-04-01,2024-06-15,1012.57
874,1598,2024-08-01,2024-09-24,5246.68
875,4973,2023-11-05,2024-02-09,5047.6
876,2203,2024-01-11,2024-06-05,6052.41
877,1002,2023-12-05,2024-07-30,6457.13
878,3068,2024-03-08,2024-05-14,8520.8
879,1411,2024-04-18,2024-08-11,5118.48
880,1755,2024-03-26,2024-05-22,2774.59
881,4203,2024-03-12,2024-09-29,4456.03
882,4035,2024-02-26,2024-02-28,2818.74
883,3343,2024-05-25,2024-09-09,855.69
884,2171,2024-09-07,2024-09-26,1803.99
885,4493,2023-12-04,2024-06-25,9097.36
886,1330,2024-07-04,2024-07-09,6320.32
887,3802,2024-04-08,2024-08-06,9704.78
888,1517,2024-06-07,2024-06-13,1061.37
889,279,2024-01-29,2024-05-18,7943.39
890,846,2024-06-03,2024-07-17,5904.11
891,1798,2024-08-30,2024-09-28,6510.99
892,1115,2024-09-01,2024-09-05,9319.62
893,4423,2024-09-22,2024-10-04,1702.62
894,4509,2024-08-14,2024-10-01,5398.57
895,205,2024-03-14,2024-04-06,1335.53
896,1000,2024-05-21,2024-08-17,665.95
897,4722,2024-08-15,2024-08-23,1054.02
898,4241,2024-08-30,2024-09-15,3610.46
899,4385,2023-11-29,2024-02-18,6289.32
900,4579,2024-07-07,2024-07-18,243.63
901,1832,2024-01-24,2024-03-16,8103.64
902,3705,2023-10-04,2024-07-21,4812.31
903,4966,2023-10-14,2024-08-02,7321.57
904,534,2024-09-07,2024-09-14,2021.95
905,2131,2023-12-14,2024-09-10,773.03
906,1929,2024-06-11,2024-07-19,2330.84
907,67,2023-11-15,2023-11-16,1059.71
908,1595,2024-02-04,2024-08-19,2699.73
909,3129,2023-10-06,2024-07-08,1117.35
910,3702,2024-09-05,2024-10-03,7569.24
911,4849,2024-03-01,2024-04-22,1429.84
912,4090,2024-09-07,2024-10-02,8979.15
913,157,2024-01-14,2024-01-28,4142.7
914,1497,2024-08-15,2024-09-27,7423.95
915,579,2024-08-16,2024-09-13,9778.43
916,1407,2024-06-04,2024-06-10,8235.3
917,3199,2024-09-01,2024-09-01,4878.85
918,2540,2023-10-13,2024-01-04,7458.36
919,392,2023-12-02,2024-08-16,3046.35
920,1972,2023-12-14,2024-09-14,8858.14
921,2916,2024-06-27,2024-08-19,9194.42
922,3807,2024-09-24,2024-09-29,1765.75
923,2962,2024-03-03,2024-06-23,8043.83
924,2650,2024-05-17,2024-06-23,826.2
925,2394,2024-03-11,2024-06-13,4600.2
926,1582,2024-04-04,2024-09-30,1974.48
927,4129,2024-08-02,2024-08-12,2403.4
928,869,2024-06-06,2024-07-12,3184.51
929,3292,2024-08-26,2024-08-30,179.36
930,4251,2024-02-22,2024-04-01,600.72
931,2693,2024-05-07,2024-09-03,8436.52
932,4651,2024-04-07,2024-05-04,6407.4
933,4190,2024-08-16,2024-09-19,3059.87
934,828,2024-08-06,2024-08-28,9450.67
935,3498,2023-11-29,2024-03-13,7212.46
936,4261,2024-02-04,2024-05-18,9822.09
937,919,2024-06-25,2024-06-29,3807.91
938,4777,2024-05-02,2024-05-19,3051.2
939,3583,2024-04-18,2024-09-09,9068.17
940,2266,2024-08-21,2024-08-21,6660.62
941,3779,2024-08-07,2024-08-15,6856.36
942,2319,2024-04-11,2024-04-11,8358.67
943,3008,2024-01-04,2024-09-24,637.01
944,3572,2024-07-10,2024-07-31,7368.78
945,4977,2024-05-09,2024-10-02,3363.19
946,3849,2024-08-24,2024-10-06,9332.44
947,3418,2024-08-09,2024-09-28,8501.09
948,3803,2023-10-17,2024-09-12,9037.1
949,3313,2024-04-14,2024-06-14,8589.44
950,3777,2024-05-21,2024-09-26,1036.85
951,4344,2023-10-22,2024-06-18,3121.21
952,3496,2024-03-17,2024-04-18,9852.75
953,3678,2023-11-16,2024-05-25,8062.84
954,1093,2024-07-29,2024-07-31,7040.01
955,3014,2023-10-13,2024-06-22,8636.71
956,2125,2024-09-15,2024-09-22,2148.21
957,4088,2024-01-03,2024-08-26,3713.97
958,353,2024-09-13,2024-09-21,8031.72
959,4737,2023-11-20,2023-11-30,3593.23
960,4045,2024-05-11,2024-06-20,1399.65
961,2257,2024-04-25,2024-09-15,9546.76
962,4487,2024-06-08,2024-09-30,6224.36
963,4270,2024-08-22,2024-09-14,9905.17
964,2656,2024-09-21,2024-09-28,7428.81
965,1647,2024-02-25,2024-03-23,1935.56
966,4963,2023-12-09,2024-08-26,9045.74
967,1132,2024-06-26,2024-08-24,9532.96
968,1103,2024-03-20,2024-08-11,9971.73
969,2666,2023-11-06,2024-04-12,1309.95
970,2664,2024-01-02,2024-07-28,6477.04
971,1877,2024-04-21,2024-09-24,5647.49
972,422,2024-07-28,2024-09-30,3539.4
973,980,2024-04-08,2024-09-28,4309.23
974,4953,2024-04-01,2024-06-29,200.56
975,2628,2023-09-29,2024-01-24,700.38
976,3863,2024-08-23,2024-09-21,3531.55
977,565,2024-09-12,2024-09-16,6150.06
978,3842,2024-01-20,2024-02-19,3234.88
979,4800,2023-12-25,2024-01-15,5546.86
980,4519,2023-10-17,2023-11-30,4098.58
981,225,2024-06-13,2024-10-03,5868.07
982,591,2024-08-05,2024-08-25,9942.92
983,1288,2024-01-12,2024-07-07,4292.14
984,4759,2024-04-30,2024-06-05,1325.82
985,4784,2024-08-01,2024-08-06,430.17
986,4532,2024-06-09,2024-07-21,6687.51
987,511,2024-06-22,2024-08-01,2440.46
988,1506,2024-05-23,2024-09-14,3310.53
989,3440,2024-03-17,2024-08-07,3035.85
990,4170,2024-07-16,2024-09-22,5023.46
991,2466,2024-02-05,2024-07-18,7165.54
992,2719,2024-07-04,2024-09-21,7948.16
993,1285,2024-08-19,2024-09-02,5821.98
994,3507,2024-04-29,2024-05-15,5653.97
995,1434,2024-07-09,2024-10-04,4671.64
996,3771,2024-03-15,2024-05-23,3416.8
997,738,2024-02-14,2024-03-11,1696.4
998,1958,2024-06-15,2024-08-03,8251.99
999,4145,2024-01-04,2024-05-28,5000.52
1000,4735,2024-06-07,2024-08-11,119.65
1001,4996,2024-07-24,2024-07-27,2358.37
1002,1583,2024-04-28,2024-06-06,7441.12
1003,3655,2024-07-20,2024-08-21,3620.24
1004,3609,2024-01-11,2024-10-03,2553.8
1005,2964,2024-06-14,2024-07-16,571.45
1006,4324,2023-10-05,2023-12-03,9998.81
1007,1273,2024-03-06,2024-05-17,149.67
1008,3612,2024-01-09,2024-07-20,7639.32
1009,4749,2024-01-24,2024-03-23,8400.04
1010,1329,2024-04-28,2024-08-01,8623.27
1011,3718,2024-06-08,2024-06-11,9713.98
1012,248,2024-07-10,2024-08-12,8039.74
1013,338,2024-01-15,2024-09-05,4265.2
1014,3718,2023-10-15,2024-02-15,3071.18
1015,1625,2024-06-25,2024-07-20,4235.33
1016,4629,2024-07-17,2024-08-18,2552.82
1017,3385,2024-03-10,2024-07-21,7868.59
1018,927,2024-09-22,2024-10-03,2606.89
1019,1544,2023-11-27,2024-06-16,3961.31
1020,4844,2023-10-13,2024-08-27,6466.74
1021,1847,2023-10-06,2024-03-03,757.44
1022,3136,2024-07-11,2024-08-28,7766.8
1023,2630,2024-03-30,2024-04-11,829.49
1024,289,2024-02-21,2024-08-22,1698.74
1025,1188,2024-04-29,2024-07-23,6627.77
1026,4270,2024-03-08,2024-04-23,9535.81
1027,3115,2023-11-11,2024-07-12,8341.1
1028,4016,2024-03-06,2024-08-11,2489.78
1029,4304,2024-04-08,2024-09-19,2628.3
1030,330,2023-10-09,2024-03-22,5095.99
1031,3659,2023-11-15,2024-10-04,3186.45
1032,1177,2024-06-30,2024-07-06,8331.78
1033,2594,2023-11-19,2024-07-22,2953.0
1034,3071,2023-11-22,2024-09-20,9866.73
1035,2977,2024-05-22,2024-09-07,1459.01
1036,3283,2024-08-15,2024-08-31,1451.72
1037,4656,2024-05-04,2024-06-23,6908.67
1038,2222,2024-04-12,2024-05-30,5611.5
1039,3592,2024-03-20,2024-05-31,8168.81
1040,1898,2023-11-29,2024-06-18,9603.17
1041,4631,2024-07-04,2024-07-12,3742.24
1042,2146,2023-11-10,2024-08-19,6316.89
1043,1005,2024-09-07,2024-09-08,7491.26
1044,2810,2024-08-03,2024-09-17,7856.39
1045,735,2024-07-10,2024-09-07,6836.65
1046,4904,2024-02-04,2024-05-21,3961.32
1047,4830,2024-01-13,2024-06-09,4872.69
1048,2311,2024-03-22,2024-04-20,2384.3
1049,3163,2024-05-01,2024-05-20,6909.74
1050,3801,2023-12-26,2024-01-03,7733.54
1051,2122,2023-10-06,2024-02-12,5746.25
1052,3679,2023-11-10,2024-01-08,1187.81
1053,2028,2024-09-21,2024-09-29,9033.51
1054,1414,2024-09-09,2024-09-27,828.91
1055,4802,2024-03-11,2024-08-28,115.43
1056,2911,2023-11-02,2024-06-12,5828.24
1057,4598,2024-06-04,2024-07-11,4017.95
1058,3784,2023-11-08,2024-07-26,5618.33
1059,4972,2024-05-26,2024-10-03,8758.6
1060,3403,2024-09-25,2024-10-02,6843.4
1061,2199,2024-02-12,2024-05-20,6521.97
1062,1659,2024-08-06,2024-09-23,9416.53
1063,1791,2023-12-30,2024-09-01,8780.54
1064,3478,2024-07-31,2024-09-19,858.37
1065,111,2024-01-18,2024-09-04,5876.2
1066,3752,2024-08-16,2024-09-03,6646.8
1067,3143,2024-04-16,2024-04-22,9324.22
1068,2603,2024-09-07,2024-09-26,2764.08
1069,751,2024-08-25,2024-09-25,8643.65
1070,2168,2024-04-03,2024-08-15,6959.58
1071,4001,2024-07-23,2024-08-05,9678.35
1072,1280,2023-11-07,2024-04-29,5739.66
1073,2020,2024-02-12,2024-08-16,260.24
1074,2525,2023-10-25,2024-03-13,7530.14
1075,4409,2024-02-12,2024-07-16,7894.54
1076,1158,2024-02-15,2024-06-07,741.71
1077,2387,2023-11-12,2024-03-08,6182.64
1078,95,2023-10-11,2023-11-27,375.73
1079,1209,2024-03-31,2024-09-16,4227.18
1080,1003,2024-07-28,2024-09-07,5101.58
1081,1717,2024-09-17,2024-09-28,4238.44
1082,3046,2024-07-18,2024-09-06,131.86
1083,2597,2024-08-17,2024-09-21,7174.26
1084,1741,2024-05-24,2024-09-25,3568.89
1085,3711,2024-03-24,2024-05-20,9916.56
1086,2509,2024-07-20,2024-09-01,3351.6
1087,3889,2023-11-10,2024-09-03,5632.18
1088,4671,2024-05-30,2024-08-31,4609.4
1089,1679,2023-11-02,2023-11-22,2520.11
1090,3351,2024-09-17,2024-09-17,1510.86
1091,1694,2023-12-14,2024-07-26,8247.21
1092,4971,2024-09-22,2024-09-22,7015.1
1093,552,2024-09-11,2024-09-29,7933.68
1094,2314,2023-11-12,2024-02-03,2801.58
1095,3245,2024-09-13,2024-09-13,8238.21
1096,3870,2023-10-03,2024-03-09,2837.51
1097,2451,2024-02-16,2024-06-01,1195.81
1098,790,2024-03-13,2024-08-21,4760.09
1099,4197,2023-09-29,2024-02-15,7197.04
1100,982,2024-05-05,2024-05-29,9134.54
1101,3090,2024-09-21,2024-10-04,4623.46
1102,1178,2024-07-15,2024-07-27,6023.41
1103,4936,2024-04-25,2024-06-15,7420.35
1104,1198,2023-10-05,2024-04-26,6475.35
1105,265,2024-09-20,2024-10-01,6464.01
1106,3058,2024-07-23,2024-09-13,5701.82
1107,3037,2023-11-06,2024-04-08,6885.31
1108,369,2024-09-14,2024-09-23,5785.56
1109,1751,2024-01-07,2024-01-30,1022.28
1110,2534,2023-11-16,2024-06-04,9759.08
1111,3567,2024-06-25,2024-08-23,9582.85
1112,2940,2024-04-01,2024-07-09,1759.69
1113,4847,2024-02-13,2024-08-01,8659.47
1114,2432,2024-06-10,2024-08-23,1900.3
1115,163,2024-04-24,2024-05-26,8045.73
1116,4680,2024-02-20,2024-03-10,1276.66
1117,2575,2024-01-04,2024-02-02,9047.36
1118,3883,2023-12-22,2024-05-01,1087.44
1119,1610,2024-02-22,2024-07-03,5230.02
1120,1496,2023-10-16,2023-12-24,3744.98
1121,628,2023-09-28,2024-03-04,7725.91
1122,1344,2024-08-13,2024-10-03,2458.57
1123,257,2024-08-05,2024-09-29,9704.56
1124,685,2023-11-01,2024-02-21,3861.18
1125,141,2023-10-21,2024-01-03,8721.63
1126,883,2024-07-23,2024-09-30,3102.3
1127,4283,2023-11-29,2024-07-01,4620.07
1128,1549,2023-11-15,2024-04-09,427.33
1129,3665,2024-03-05,2024-09-29,3575.95
1130,3605,2023-10-02,2024-09-19,9773.31
1131,1137,2024-06-28,2024-08-21,6411.54
1132,1511,2024-06-29,2024-09-15,2838.79
1133,3573,2024-07-15,2024-07-30,7518.5
1134,871,2024-09-11,2024-09-11,9329.51
1135,4350,2024-05-04,2024-06-19,3536.83
1136,324,2024-08-18,2024-09-25,3701.82
1137,780,2023-12-23,2024-02-23,7047.44
1138,3529,2024-04-15,2024-06-08,9885.61
1139,1374,2024-08-20,2024-09-11,1381.35
1140,2551,2024-09-21,2024-09-21,391.17
1141,4824,2023-10-20,2024-05-05,5892.46
1142,1984,2024-08-05,2024-09-04,3079.83
1143,4418,2024-09-20,2024-09-28,3475.78
1144,525,2023-10-17,2024-01-25,7378.11
1145,2761,2024-01-04,2024-04-21,8088.22
1146,3858,2024-02-02,2024-03-23,4619.72
1147,982,2024-08-05,2024-10-05,6010.04
1148,2800,2024-01-19,2024-06-10,8693.37
1149,4471,2024-06-13,2024-07-24,4318.49
1150,70,2024-01-14,2024-06-18,141.07
1151,1495,2024-02-11,2024-07-14,5214.38
1152,1953,2024-05-19,2024-08-22,5932.31
1153,2076,2024-04-15,2024-05-19,2753.41
1154,3797,2024-02-19,2024-03-18,1846.18
1155,2105,2024-03-31,2024-06-19,5720.96
1156,4241,2024-08-27,2024-08-29,1156.27
1157,4163,2024-04-14,2024-08-11,1093.42
1158,1746,2023-09-27,2024-02-24,4554.1
1159,3624,2024-08-15,2024-08-25,2840.96
1160,4906,2024-09-17,2024-09-24,5030.51
1161,3272,2023-12-30,2024-07-27,9124.77
1162,3700,2024-02-15,2024-03-18,5555.13
